../../../pdielec -processors 4 -matrix ptfe -sigma 5 -plate 0 0 1 -ellipsoid 0 0 1 0.5 -plate 1 0 0 -optical_tensor 2.3471 0 0.0786 0 2.3942 0 0.0786 0 2.2621 -csv command.csv -masses program LEUCINE_FREQUENCY_PBED3_631Gdp_FULLOPTIMIZATON.out -processors 4
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
,,,,,,   93.400000,    2.800062,         10.73076217,          8.88641523,         10.99198365,          2.12796868,          2.11769717,          2.12629610,          0.01437950,          0.01187923,          0.01472376,          2.51229042,          2.08049116,          2.57344770
,,,,,,   93.600000,    2.806057,         10.83371330,          8.99911301,         11.25396901,          2.12866709,          2.11830371,          2.12699004,          0.01448882,          0.01200590,          0.01504494,          2.53639338,          2.10687601,          2.63478382
,,,,,,   93.800000,    2.812053,         10.97653407,          9.14567219,         11.56274789,          2.12934233,          2.11889779,          2.12766757,          0.01465085,          0.01217712,          0.01542723,          2.56983064,          2.14118851,          2.70707525
,,,,,,   94.000000,    2.818049,         11.15717482,          9.32520891,         11.91767190,          2.12998896,          2.11947574,          2.12832301,          0.01486253,          0.01239144,          0.01586940,          2.61212232,          2.18322171,          2.79017021
,,,,,,   94.200000,    2.824045,         11.37272647,          9.53636607,         12.31734579,          2.13060141,          2.12003377,          2.12895049,          0.01511968,          0.01264679,          0.01636919,          2.66258736,          2.23265792,          2.88374202
,,,,,,   94.400000,    2.830041,         11.61916264,          9.77714117,         12.75938962,          2.13117434,          2.12056817,          2.12954420,          0.01541666,          0.01294026,          0.01692309,          2.72028310,          2.28902828,          2.98723350
,,,,,,   94.600000,    2.836037,         11.89116092,         10.04475937,         13.24028078,          2.13170323,          2.12107564,          2.13009895,          0.01574616,          0.01326795,          0.01752608,          2.78396345,          2.35168316,          3.09981994
,,,,,,   94.800000,    2.842033,         12.18209640,         10.33565253,         13.75536817,          2.13218512,          2.12155377,          2.13061093,          0.01609920,          0.01362492,          0.01817168,          2.85207738,          2.41978719,          3.22041241
,,,,,,   95.000000,    2.848028,         12.48431207,         10.64561502,         14.29916232,          2.13261952,          2.12200165,          2.13107849,          0.01646554,          0.01400546,          0.01885237,          2.92283224,          2.49235573,          3.34772572
,,,,,,   95.200000,    2.854024,         12.78974566,         10.97019577,         14.86597944,          2.13300917,          2.12242036,          2.13150285,          0.01683448,          0.01440359,          0.01956047,          2.99434047,          2.56834671,          3.48042917
,,,,,,   95.400000,    2.860020,         13.09091404,         11.30533896,         15.45093833,          2.13336050,          2.12281328,          2.13188847,          0.01719619,          0.01481388,          0.02028938,          3.06485014,          2.64681057,          3.61737999
,,,,,,   95.600000,    2.866016,         13.38212893,         11.64820366,         16.05118070,          2.13368348,          2.12318609,          2.13224277,          0.01754329,          0.01523256,          0.02103526,          3.13302949,          2.72708219,          3.75790897
,,,,,,   95.800000,    2.872012,         13.66068491,         11.99799916,         16.66705118,          2.13399061,          2.12354607,          2.13257501,          0.01787237,          0.01565857,          0.02179848,          3.19824512,          2.80897646,          3.90209682
,,,,,,   96.000000,    2.878008,         13.92769513,         12.35661603,         17.30290566,          2.13429534,          2.12390107,          2.13289446,          0.01818504,          0.01609436,          0.02258467,          3.26075767,          2.89293599,          4.05096333
,,,,,,   96.200000,    2.884003,         14.18831084,         12.72885679,         17.96727381,          2.13460997,          2.12425805,          2.13320818,          0.01848818,          0.01654613,          0.02340482,          3.32177312,          2.98008515,          4.20650548
,,,,,,   96.400000,    2.889999,         14.45124127,         13.12218011,         18.67227805,          2.13494371,          2.12462157,          2.13351879,          0.01879320,          0.01702348,          0.02427452,          3.38333050,          3.07217016,          4.37156136
,,,,,,   96.600000,    2.895995,         14.72770741,         13.54601954,         19.43242251,          2.13530123,          2.12499266,          2.13382269,          0.01911468,          0.01753849,          0.02521225,          3.44805687,          3.17139962,          4.54952669
,,,,,,   96.800000,    2.901991,         15.03010765,         14.01084687,         20.26300376,          2.13568188,          2.12536805,          2.13410909,          0.01946860,          0.01810444,          0.02623736,          3.51885494,          3.28022519,          4.74398271
,,,,,,   97.000000,    2.907987,         15.37068692,         14.52717260,         21.17840223,          2.13607971,          2.12573996,          2.13435959,          0.01987056,          0.01873457,          0.02736776,          3.59859149,          3.40110758,          4.95829617
,,,,,,   97.200000,    2.913983,         15.76040447,         15.10461743,         22.19041227,          2.13648391,          2.12609613,          2.13454849,          0.02033438,          0.01944082,          0.02861785,          3.68983232,          3.53629920,          5.19522838
,,,,,,   97.400000,    2.919979,         16.20806082,         15.75109394,         23.30663372,          2.13687955,          2.12642017,          2.13464330,          0.02087096,          0.02023282,          0.02999639,          3.79463781,          3.68765254,          5.45655860
,,,,,,   97.600000,    2.925974,         16.71963857,         16.47205685,         24.52885243,          2.13724839,          2.12669189,          2.13460571,          0.02148746,          0.02111693,          0.03150454,          3.91440861,          3.85644467,          5.74270494
,,,,,,   97.800000,    2.931970,         17.29776638,         17.26974089,         25.85132184,          2.13756974,          2.12688780,          2.13439294,          0.02218668,          0.02209532,          0.03313365,          4.04976012,          4.04319878,          6.05232202
,,,,,,   98.000000,    2.937966,         17.94123020,         18.14231256,         27.25893263,          2.13782125,          2.12698164,          2.13395976,          0.02296641,          0.02316488,          0.03486306,          4.20040814,          4.24748562,          6.38187243
,,,,,,   98.200000,    2.943962,         18.64451030,         19.08291013,         28.72541565,          2.13797997,          2.12694530,          2.13326150,          0.02381898,          0.02431607,          0.03665794,          4.36506036,          4.46769871,          6.72520603
