../../../pdielec -program phonopy vasp OUTCAR -matrix ptfe -vmin 0 -vmax 1000 -mf 0.01 -method ap -method maxwell -method bruggeman_iter -sphere -plate 0 0 1 -needle 0 0 1 -csv command.csv -sigma 5
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
   3,   91.30,         0.000000,                   0.000000,     0.0000,     5.0
   4,   91.30,         0.000000,                   0.000009,     0.0000,     5.0
   6,  350.41,        17.095344,               72238.083496,  9197.6385,     5.0
   7,  372.03,        16.403289,               69313.736756,  8825.2991,     5.0
   8,  372.03,        16.403059,               69312.765242,  8825.1754,     5.0
   9,  402.01,         0.000000,                   0.000010,     0.0000,     5.0
  10,  402.01,         0.000000,                   0.000000,     0.0000,     5.0
  11,  509.34,         0.000000,                   0.000001,     0.0000,     5.0
,,,,,,cm-1,thz,ap_noshape_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),maxwell_plate(0 0 1)_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),maxwell_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),bruggeman_iter_sphere_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),bruggeman_iter_plate(0 0 1)_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),bruggeman_iter_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),ap_noshape_real_dielectric(mf=0.01),maxwell_sphere_real_dielectric(mf=0.01),maxwell_plate(0 0 1)_real_dielectric(mf=0.01),maxwell_needle[0 0 1]_real_dielectric(mf=0.01),bruggeman_iter_sphere_real_dielectric(mf=0.01),bruggeman_iter_plate(0 0 1)_real_dielectric(mf=0.01),bruggeman_iter_needle[0 0 1]_real_dielectric(mf=0.01),ap_noshape_imag_dielectric(mf=0.01),maxwell_sphere_imag_dielectric(mf=0.01),maxwell_plate(0 0 1)_imag_dielectric(mf=0.01),maxwell_needle[0 0 1]_imag_dielectric(mf=0.01),bruggeman_iter_sphere_imag_dielectric(mf=0.01),bruggeman_iter_plate(0 0 1)_imag_dielectric(mf=0.01),bruggeman_iter_needle[0 0 1]_imag_dielectric(mf=0.01),ap_noshape_absorption_coefficent_cm-1(mf=0.01),maxwell_sphere_absorption_coefficent_cm-1(mf=0.01),maxwell_plate(0 0 1)_absorption_coefficent_cm-1(mf=0.01),maxwell_needle[0 0 1]_absorption_coefficent_cm-1(mf=0.01),bruggeman_iter_sphere_absorption_coefficent_cm-1(mf=0.01),bruggeman_iter_plate(0 0 1)_absorption_coefficent_cm-1(mf=0.01),bruggeman_iter_needle[0 0 1]_absorption_coefficent_cm-1(mf=0.01)
,,,,,,  576.400000,   17.280037,          1.73250399,          1.66157350,          1.65164148,          1.67059685,          1.66062709,          1.65216078,          1.66488848,          2.00052416,          2.00051435,          2.00050715,          2.00051836,          2.00051491,          2.00051126,          2.00051675,          0.00021185,          0.00020318,          0.00020196,          0.00020428,          0.00020306,          0.00020203,          0.00020358,          0.23558437,          0.22593931,          0.22458876,          0.22716630,          0.22581062,          0.22465938,          0.22639008
,,,,,,  576.600000,   17.286033,          1.72967653,          1.65661232,          1.64734281,          1.66550615,          1.65567971,          1.64741383,          1.65983924,          2.00054109,          2.00053056,          2.00052327,          2.00053466,          2.00053111,          2.00052738,          2.00053300,          0.00021143,          0.00020250,          0.00020137,          0.00020359,          0.00020239,          0.00020138,          0.00020290,          0.23519990,          0.22526469,          0.22400423,          0.22647407,          0.22513788,          0.22401389,          0.22570349
,,,,,,  576.800000,   17.292029,          1.72685657,          1.65167470,          1.64306748,          1.66044282,          1.65075577,          1.64268821,          1.65481452,          2.00055798,          2.00054672,          2.00053934,          2.00055090,          2.00054726,          2.00054345,          2.00054919,          0.00021102,          0.00020183,          0.00020078,          0.00020290,          0.00020172,          0.00020073,          0.00020221,          0.23481644,          0.22459328,          0.22342288,          0.22578556,          0.22446832,          0.22337130,          0.22502023
,,,,,,  577.000000,   17.298025,          1.72404407,          1.64676048,          1.63881526,          1.65540664,          1.64585510,          1.63798379,          1.64981416,          2.00057484,          2.00056283,          2.00055537,          2.00056709,          2.00056336,          2.00055947,          2.00056532,          0.00021060,          0.00020116,          0.00020019,          0.00020222,          0.00020105,          0.00020009,          0.00020153,          0.23443400,          0.22392505,          0.22284466,          0.22510074,          0.22380194,          0.22273160,          0.22434028
,,,,,,  577.200000,   17.304021,          1.72123902,          1.64186951,          1.63458597,          1.65039741,          1.64097757,          1.63330045,          1.64483800,          2.00059167,          2.00057888,          2.00057135,          2.00058323,          2.00057940,          2.00057544,          2.00058140,          0.00021019,          0.00020049,          0.00019960,          0.00020153,          0.00020038,          0.00019945,          0.00020086,          0.23405257,          0.22325998,          0.22226957,          0.22441959,          0.22313869,          0.22209476,          0.22366363
,,,,,,  577.400000,   17.310017,          1.71844137,          1.63700165,          1.63037939,          1.64541492,          1.63612302,          1.62863806,          1.63988587,          2.00060846,          2.00059488,          2.00058728,          2.00059931,          2.00059539,          2.00059136,          2.00059743,          0.00020977,          0.00019983,          0.00019902,          0.00020086,          0.00019972,          0.00019881,          0.00020018,          0.23367215,          0.22259805,          0.22169756,          0.22374208,          0.22247857,          0.22146078,          0.22299024
,,,,,,  577.600000,   17.316012,          1.71565112,          1.63215675,          1.62619532,          1.64045898,          1.63129130,          1.62399650,          1.63495762,          2.00062522,          2.00061082,          2.00060317,          2.00061533,          2.00061133,          2.00060723,          2.00061340,          0.00020936,          0.00019917,          0.00019844,          0.00020018,          0.00019906,          0.00019817,          0.00019951,          0.23329274,          0.22193924,          0.22112862,          0.22306818,          0.22182156,          0.22082962,          0.22232011
,,,,,,  577.800000,   17.322008,          1.71286822,          1.62733465,          1.62203357,          1.63552937,          1.62648227,          1.61937563,          1.63005310,          2.00064195,          2.00062672,          2.00061900,          2.00063130,          2.00062722,          2.00062304,          2.00062932,          0.00020895,          0.00019851,          0.00019787,          0.00019951,          0.00019841,          0.00019754,          0.00019885,          0.23291432,          0.22128354,          0.22056270,          0.22239785,          0.22116764,          0.22020128,          0.22165319
,,,,,,  578.000000,   17.328004,          1.71009265,          1.62253521,          1.61789395,          1.63062591,          1.62169579,          1.61477533,          1.62517214,          2.00065864,          2.00064256,          2.00063480,          2.00064722,          2.00064305,          2.00063881,          2.00064519,          0.00020854,          0.00019786,          0.00019729,          0.00019885,          0.00019776,          0.00019691,          0.00019818,          0.23253690,          0.22063092,          0.21999980,          0.22173108,          0.22051677,          0.21957574,          0.22098948
,,,,,,  578.200000,   17.334000,          1.70732439,          1.61775829,          1.61377624,          1.62574838,          1.61693172,          1.61019549,          1.62031459,          2.00067530,          2.00065835,          2.00065055,          2.00066309,          2.00065883,          2.00065453,          2.00066100,          0.00020813,          0.00019721,          0.00019672,          0.00019818,          0.00019711,          0.00019629,          0.00019752,          0.23216048,          0.21998136,          0.21943988,          0.22106784,          0.21986896,          0.21895297,          0.22032896
,,,,,,  578.400000,   17.339996,          1.70456341,          1.61300375,          1.60968028,          1.62089660,          1.61218990,          1.60563597,          1.61548030,          2.00069193,          2.00067409,          2.00066625,          2.00067890,          2.00067456,          2.00067019,          2.00067677,          0.00020772,          0.00019656,          0.00019616,          0.00019753,          0.00019646,          0.00019567,          0.00019687,          0.23178504,          0.21933484,          0.21888291,          0.22040810,          0.21922417,          0.21833297,          0.21967160
,,,,,,  578.600000,   17.345992,          1.70180969,          1.60827143,          1.60560587,          1.61607036,          1.60747019,          1.60109666,          1.61066912,          2.00070853,          2.00068977,          2.00068191,          2.00069466,          2.00069024,          2.00068581,          2.00069248,          0.00020732,          0.00019592,          0.00019559,          0.00019687,          0.00019582,          0.00019505,          0.00019621,          0.23141059,          0.21869134,          0.21832888,          0.21975183,          0.21858239,          0.21771572,          0.21901738
,,,,,,  578.800000,   17.351987,          1.69906318,          1.60356121,          1.60155281,          1.61126949,          1.60277247,          1.59657743,          1.60588090,          2.00072509,          2.00070541,          2.00069752,          2.00071037,          2.00070587,          2.00070138,          2.00070813,          0.00020691,          0.00019528,          0.00019503,          0.00019622,          0.00019518,          0.00019443,          0.00019556,          0.23103712,          0.21805085,          0.21777775,          0.21909901,          0.21794360,          0.21710120,          0.21836628
,,,,,,  579.000000,   17.357983,          1.69632388,          1.59887293,          1.59752094,          1.60649378,          1.59809658,          1.59207817,          1.60111548,          2.00074163,          2.00072099,          2.00071309,          2.00072603,          2.00072144,          2.00071689,          2.00072374,          0.00020651,          0.00019464,          0.00019448,          0.00019557,          0.00019455,          0.00019381,          0.00019492,          0.23066464,          0.21741334,          0.21722950,          0.21844962,          0.21730777,          0.21648939,          0.21771828
,,,,,,  579.200000,   17.363979,          1.69359176,          1.59420647,          1.59351006,          1.60174305,          1.59344239,          1.58759875,          1.59637272,          2.00075813,          2.00073652,          2.00072861,          2.00074164,          2.00073697,          2.00073236,          2.00073929,          0.00020610,          0.00019401,          0.00019392,          0.00019493,          0.00019391,          0.00019320,          0.00019427,          0.23029312,          0.21677880,          0.21668410,          0.21780362,          0.21667490,          0.21588029,          0.21707336
